"TX_RESPOSTAS_CH";"TX_GABARITO_CH"
"CEACCAAADEACECEEAEABAEDBAAEBAEDABADDBBADBCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDADEADDBBEBEABACDDAEAAECCDBACDEBCCBDECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBABAAABBBAABABBBACBBCAABAEAABBBCAABAEABABBBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEAACDDEDBADECBECBCBCDDDAABCCBCDDBAADABEADACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABBEDADDAAECBEAEEBBDDDAADCEECACACDDBCDACECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABCADBEDBDECBECEABCBDAAABECBDADABEEBBDBBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EEABBBABADAEAAECDAEBACDEACABCBDABBCEBCEEBADEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADBAAECBECAABADDBAADBCEDAEADDBBCDCBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABBAAABEBABACBAAABADDCAAAEABADAACACACBABAAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACCDCAEDADEABECBABBDDAADDCCBDABCCBEEDBBBCCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDAEBAAECBECDDBADDBAADBABDAEADDBBDDCBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BADCDAAEBEBAEBCBACECEDADAEDEBBDCAECEDDCBABCDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACEEDBDBEDBDBDAADBACADAEEBCBDBBDDCEEEDDDAAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBACADDEBEBDECECAAABBABAADDABEAECECDBADDCAEBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABCEDADBADECBEBCABCDDABADBCBDAEACDBDDDBBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABAEBAAEBDEAEBEAEBBDEBAEEEEEECEEBBDDDDDCECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABCADAEEBDEBBEABEBEDDAABDBBBEAEABBBBDDBBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAAACEABCBBACEECADDBACEBAADBCBCAEDCADEAABADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACCEDEABADDAECDDDBCDABAEBABEDDACADCAEADBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEADADEADEBBEBEABBEAEAAEBABCDCABCBEADDAECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEACAEBBDABBEADABDAECADBCCEAACEABDED.BAACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDACDAAEBCEBEEBBDDBAADBBBCAEAADCDCDDBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEDBCAAADDADECEECCDABBDBAAECEEBCCADEEDBCADDBA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDAECBDECAECACBBEDDAAEBABCCBDEDBBDDBBDAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABAEDAACADEAECCBCBACBBACEBBBCACCAABBCDBCBAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACAADABDBBDAAEBEBEAAEBAEBECBDDBDCBAADADECBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDABCCDAEBADEBBEBCABBDDAAEDBAECEBDCEAEADBBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDAEDACEBCAEBDACDEABDACECAEBDABDBCEDCBAEDCBAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDAEDADDCBEDECBBDEDAADBCBCADACDBEDDCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEADCADECEACBCBDBEABABEBAAECCBDDAAEDEECDECDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDEDBADECBECBDBBDDAAADBDBDAAACDEBBDDBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACCECBCBAEBBBEBECBEEDBACABCBAAADCCEABDEABBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABEADACEBCDABDACDBABDDC*ADBDCACDCDEEDCAACDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDBCBDDCECADECBABCBBCECADDCDAEABDACBEDCBDADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABCADBEDAECCBEBDCBADDAAADECCCAEBCDBBEDCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACCADEEDAEDCDEAEABCCEDABBCDBDABADBCEADBADCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABDEDBABABCCADCBDEBDABACAECBACBCAEC*.BDACBD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCACADBABEABEBEABACEAAECCCBCAACDCBBEDBADEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACAEBAEDADBCCECAABEDEBAEDCABDAADCBEBCDAADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCDDCEEABECBECEEBEEEAADECEBACCCCABBDEDBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAACDBCACBBEBCEAECBBADDBECEBABDDBDACBEBCDBBAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACAABADBBEABBCDEBBAEABAAEEABABDADCAACDDBDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DDACEBAEDCADCBBEAAABCDDAAEBEABAAAAAEADAAABBDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEDCBADCDEACDBCEDAABDCEAAABEACABCECEDEBDABCCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCACBDDAEDCDEBBCBECDEAAEECEDABADEBBDDABBCC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAACEAAEDBBDABBBDEAEEDCCADABCBCACBCAAACBBABAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABCEDADBABEBCEABCBBDDDBAEBBECAAAEECBBDAADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACAADCCCBCDABEAACBAAAADADECBAAACCDEECDDBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EEABCEBDBBBACEDECEDCACEBAEEEBDADCEACEADBECADA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACADDAEBADEBBDEAEBACDEAABCEEDACDEDDBDCEBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCBCADEADEBBCEDABCDEAAEDCDEDABCCEAADEDECCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABAEDBEEAEEBBEBBABACBBDEBDCABABADBAAAEEADED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCADBBEABECCEABABCBDCADCCBBADBACDDADEDAACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCDEEADAADCDDCBEEAABCEDAAAACEEEACDAECDEDACAEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABAEDADEADEBAECBEBCDDDAADBCBCAECCDBBCDCBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDDBDAEECBEABCBCDDCAAEBAEAABADCBDDDAADDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DACBADDBDCBEABEDECADACECBDCADCAECBDACDABCABDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDCABBADEBBEBBABACEBAEECBBDAAADBEACDCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDEEDADCBBECAAEBDDAAEBCCEDCEAEDBBADABDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEACEEDCCEAEEEBADBDBADDAAEEACBDDBEACCEADDBCCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDADBADECBECBCBDDDAAADCCEDAEACDEBEDDAECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DBACAACEABEDCAEBAACCDECBABCBABAABBEBDBABCABAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABAAEAEEACABAEACCBECBAAAAEEBDACCCEDBCDAEECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEDDADDAEEBEECCDBCDDCAABBBECABCCDEBCDABBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDADDAEECBECBEBBDDAAADBCBDADACEEBCABBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACEEDAEDAADCBEBBEBBDDAAADBDECAEACDBBCDBBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACCDDAEEBDECBDBDBBEEABAEECBBCDCDCABDEADACEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAACABDADEADDCAEACABEABAAEBACBBBBAADBBBDABECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCABEDCADEBDEBBDAAADDEDBAAECAECAABEADEEAEBDAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDDDCDBADDADCCAEBBEBADDBBADBBECCDACADECAEEDBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECADAEAEAEADEBAEDDEABBDAAEEECBABBDCDEEEAEECDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABDDDADBACCCBEABABADDDABEBCBAAECEACEACDADBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACBDCCBDACECEEEAEBAEEBECACBBDDACDABBCEDDDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABECCEECAEDBEDCEBBCBEEBEDDECBDBCAEDBDDBBCDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBACBCBBCCCCCBCBCCCEACBEBCADBCBCCCEEAADCDDCAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEADCADEDBACABBECEABCADEABECCEDADACCBECDAADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABCECBBDACDCBEDBEBACDCAEBBCBCACDAEDBDDBBECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABDADEDBAEECBEBBEBAADBAAEBEEDACADEEBDADBAEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABCDDAEBAABCBDBCABCDBBAAEBADCDBACDEECDDCACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACAADBDBADECBEBBABEDDAEEDBCEBCBCDDABCBBBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABEACAAAADDBCBCB.BCADCBADCDBADCBEACACBADCEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCABDACCACAACBDBAAABBCADBCBAABBDCDBCCDADBCDDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABEEDAEBAAECBECEEBEDDDAABCABDAEACDBBCDAADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEEDEEBADEBABAECCCCECADDCAEEABDDBDAECDBBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEDDBEDAEECBEABABBDDAAAEBCBCADCDDBBDDECBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEBDAEDADECBEABCBCCBDAAEBCECDCDEEBEADDBBEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBAAEBECBDBBEEEADDADADCBCDCACBACCACACDDACDBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAAACEDAEDAAECBECADBBDDAAADBCBCACAADBEDDABDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DDABEADBDBADDCAEADABCDDAAAEBCBCBCBCDCBCDCBAEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABCEDADBAAEBBECBABCDDAAADBCBCABACDBBDDAADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BABBABDADDBCAADBCBABCADAAEBCEBCACACCDBDCDBBAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCAEBDAEDEACEEBEDBAAECDBAECEABCBAAEDCEACDEDBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABADBCDCAACBBECABBABDAAEDDDBEACACDACBDBBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCDAAAEACEABEBEDBABDAAEEACBDAAADEBECDDCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACBDAECADCECAEBADBBDDCAEBCADCADCBACCBDACBCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACCEDBBDBDECECBAABCEADAEECCECDACAEBDDEBBACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABCDAEBDBCECAEABABCCEABEBCDEACCDCBCDCDAADAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
".............................................";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCED.DBADECAEBDEBDDDBAEDCAECACDACBEECADCAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACCEDAEBADDBBEAAABCCDAAADDABDDAACEEDCDECCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEADADBAAECBEDBEBDDDEADDBEBDAEACDEAADCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DBCBCADBCDADDCCBDBDBACBCAEDBDACDCABBACCBDCACB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCCEAEDBCEBEEDDABADECAAEBBECABADEBBDADBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEADCDDACECBEBDCBABDECAEBCBCCAACABEADDADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EEACEDCEDEABDBEEABABCDEAAEDECBDACACDEECEDBDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABBDCBDDAEDBBEABCBBDDAAECCEBCADACECBCDBBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDAEBAAECAECDBBADDAAADBCEDAEACDCBDDCBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABADDAABACDCBECBCBCDCAAADBEBAEADCABBAECECCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDECDAAECBECADBCDDAAADBCEDAEACDEDCDCBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCBDEBDACECBEDAABACDABAEDABDAAADECAEADBCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABECDBBBABCBEEABDBACDAAADEABEDDBBDABBECBBAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEDDCEDAEBBECCBDEBABADECACECCEDCBACECBDEBADAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEADABABBBCBEADBBACDBAEDBCBDADECEBEADCABCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"*EACEDDADBBAECEEBAABCDEBAABBCBCACDCAEECDDBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEDBEDEEEBEEBCBEBAABACDAAADBEEDACAACCBCDDAECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBAEEBAADEBABCEABBABADCDCECAABDDCCECEEADBABEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCBDADDACECBEBBEBACDDAADABBDABACECBCDCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABAADADEACDBCBBABACCDDAABCAECACEDEBABDDADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEDDABBABECBECDDBADECAEDDBBDDCCEABCAEEDDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDAEEADDCBEADDBADDDACEDBACADDEBDBACCEABD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDAEEADEBBCAEABADDDAEECEECAAADEBBEDEADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCDDADEADECBEBEDBEDDDAADCBEDABAADCBCDBAEEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABBECEDDADEAEACCBBCEECACECACEBDEACEADDDEDEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACAAEBAEACECBEADABADEBAACDEBDACCCDBEAABADBE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABADDAEDABDBDEDAABAABEABECBEAEBDBABBDDBDCCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECABBADCDCADEBADACABECDBAAEBCBAADEBCCADDBDACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACCEDBCBBACBEEDBEBBDEBAEBBDBDEDACABACDEBACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABCDEDCBABEDDDABABEEDCEBBCDBCADCBEEDDDBABDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABADD.ACAABCBEADABCBCBEABBCECAECDDDBDDABAEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACCDAAEEABBCBEBABBCDADAAECCCCAECDDBBCBDCCCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACCDDADBBBECBDACABDDEAAACBCEAEEAEDDAEDAABCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACAEBAD*BBBADCEBADABACACAAECDEDADABAEEBDABECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABEBDAEDBDECEEDBEBCADCAEBCDBDAEDCDCBDAEAECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABCDDEEDABAAEEDBABACDEAEEDABADADCDBEDDEBACC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDBCDABECCECDCBADDAEADBDEAAEECDCBCDBBDCC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABBDDCCBBEACBAADECAABCBDEBCBABCBDDCBCEAAACB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEECADCAB.BBDAEEADCAECBDBEABEDDBCECAEEBDABCDC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDBDDAAECBEABEBADEBAADBAEBEEDCDBEDDDAACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBACEDEBDEACBADDBCAEAECCDADACAEDEADACCBAEADBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABEDDADEACBABECAABCECCAEDBBEDBADDAABEDBABCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEADACDCACBEACADDEAAECDEAEDCB...CBDADECDCACEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEBDADDADEBEEBDCBABEDA.EBCBBACACAEBDBDBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCADAAEAEEBEEBAABAACEAAEBCBDCCACADECACAEAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABAEDEDEBCBEDEECACADDCAEEBCBABDDCAEDEDDEACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADADEADEBCDDBABEDEAAADBCBCAEACADBCEBBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACAAEBDEDBAEEBAEBADBCEDBADADDBCDBDACBEDDCADCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACCAABEBADEABEDDEBADDAAEECCEDAEACDBDDCBBAEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DDAACAABDEACECABAAEBADECEEEEECADBAADBCAEDBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCECACDADEABDBEEEBCDDAECCCBCABDEEBBDCABDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDEDDAAECBEDEEBEDDAAADBDEDACACDBBCDDBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDCDDABECBECACBDDDEAADBCBCAEACDBBEDCBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACCADADDAEEAECCCABEEECAAAEABAAAABCBDACBDCCC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CACEABCDBACABDAACBDBCACBEBDACDABDCEABD*DBADCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDAEBADEDBEAAEBDBDDAADCCDABDBCBDBCCCECDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDADCAAECBEBECBCDDAAADCABDAECDDEBDDCBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABDBDAEDADBDBEDBABCBE.EDDDBAD.CBD.CECABCBEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECABEDDCBAACDAEEABECBEDAACBDECEBCAEDBBCADEBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCA.EACACCABEBBEAEABCBDAAEBAADDABACCBDBDDAAAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDACEAAACDBBECBECABDEACBDCABAEAACADADBCCBBDED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEDDDDBADECCEBEEBCEECAAEABDDADDCADBDDDADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ABCCDBDCABAABDCECAABBDCAAADCBBAACDCBBBDDDCABD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADDAABBBEABEBCDBAAADEDEDACCCCBBEAABBED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACEADADBAECBEEBBEBDCDCCDDAEEDCEACCCBBDBBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACBDABEBACAEBEDBABCADABEEABEDBCAEDCEDABEDAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEACABAEEBABDCEECAABEBCBADECDBCDBCACBBABCACAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACADADBDBDACEEDAABCCEAADABDADECAAACEACEADCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCAABDDADDAEEBBEBEEBCDDDAEDBCBDACACDDBCDBBBBA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECABCEDADBADDBADABEDCDEAAADEABDBACBDEEDDBCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACEADAECACEBEDBBABDDDAAABBEBCACABABBCDDBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDADABCBACCBEDAEDCAABCCAEBBADEABDBBCBCDEECEAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABADDEABAEECCDBBABCBADAEBCCEACADBACEABBACEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADACDADDACACEABECAEAABAABCCCACDEABAABBEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABCADAADADECAEDCCBCBADACDAADACCACADBDDBBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCAAAEDBDEAAEBAEDCABDDDAAEDBBBCAEACEEBDBCBDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
